account_number,customer_cif,customer_branch_ifsc,account_category,account_type,account_status,account_opening_date,inoperative_status_date,credit_summation_period,debit_summation_period
9255842244183,605584379556,UTIB039622,Savings,Basic,Active,18-09-2021,,615059.02,10193610.49
3596322482029,412765116162,IOBA099395,Savings,Premium,Active,21-12-2024,,5997876.67,5764862.23
677707822733,412765116162,IOBA099395,Fixed Deposit,Basic,Active,01-11-2024,,7494049.04,7506585.61
15202411253,781485689749,SBIN072668,Savings,BSBD,Active,27-02-2021,,4648112.96,5011501.7
98107701101,781485689749,SBIN072668,Recurring Deposit,Basic,Active,01-09-2022,,1791822.02,1883743.8
82709263369,153918480732,SBIN058378,Fixed Deposit,Premium,Active,30-09-2020,,1349722.1,1650633.04
64005961175,153918480732,SBIN058378,NRO,Premium,Active,15-06-2024,,1191920.71,2393243.02
497329087404,106192892732,BARB010171,NRO,Regular,Frozen,29-10-2024,,0.0,0.0
99312944082,106192892732,BARB010171,NRE,Premium,Active,27-12-2024,,245882.09,7694343.24
3827172661903996,932927298464,PUNB091673,Salary,BSBD,Dormant,21-03-2021,25-04-2024,0.0,0.0
278306001225,555873202878,ICIC057526,Salary,BSBD,Frozen,21-12-2023,,0.0,0.0
502153360658,159103104095,IOBA088657,Fixed Deposit,Regular,Active,08-09-2024,,3263525.9,20947953.04
18959990432,678381056893,SBIN078371,Savings,Regular,Active,04-01-2020,,8917018.27,10140166.52
18988465894,678381056893,SBIN078371,Salary,Premium,Active,28-01-2023,,4686236.25,23450757.19
5181464764838,629382432351,KKBK095799,Salary,Basic,Active,14-12-2018,,965552.93,1318255.13
1280169195242,648709745211,IOBA094280,Recurring Deposit,Regular,Active,19-04-2021,,1339016.48,6758549.92
419003734650,648709745211,IOBA094280,Savings,BSBD,Active,14-04-2023,,7718159.22,7444251.7
788231786405,706921027909,BARB073990,Savings,Basic,Active,27-07-2024,,798621.35,3833093.88
9127443597406,265518519402,UTIB026046,NRO,Regular,Active,05-10-2020,,3939835.62,3877173.59
9108899425944,265518519402,UTIB026046,NRE,Regular,Active,11-03-2020,,1604489.06,2488086.77
9215736200270436,422781860257,PUNB054892,Savings,BSBD,Active,18-11-2024,,3573861.46,3488771.03
10054664190,693837635494,KKBK021976,Recurring Deposit,Regular,Active,27-02-2024,,9986836.49,10503348.2
6287800151984,670465161822,BARB024940,Savings,Regular,Active,02-11-2022,,6222302.53,6842037.81
33123125818,670465161822,BARB024940,Fixed Deposit,BSBD,Active,14-07-2021,,5501742.2,4961524.92
1872385908112141,561976298857,PUNB080840,Savings,Basic,Active,13-04-2024,,886026.91,3189608.65
387348149352,712425021518,BARB035056,Current,Basic,Active,22-08-2022,,1736015.51,2378776.58
15645789923,306473191991,SBIN068366,Recurring Deposit,Premium,Active,07-12-2024,,412738.75,5265758.02
83630137460,567869712175,BKID069829,Current,Regular,Dormant,08-06-2023,12-12-2023,15223.98,141422.32
9282789345861,442678721313,UTIB077651,Savings,BSBD,Active,03-12-2022,,1314215.77,8511609.51
9217030844705,442678721313,UTIB077651,Current,Regular,Active,14-07-2024,,1512177.94,3236895.89
30235709033,777574995198,SBIN051061,Salary,Premium,Active,19-11-2024,,1848252.73,3668982.3
84755997250,777574995198,SBIN051061,Savings,Premium,Active,04-11-2024,,959690.72,13639282.77
87144857316570,633971327241,KKBK063132,Current,Regular,Active,04-05-2024,,2097114.92,7667629.0
1059875982541,633971327241,KKBK063132,Recurring Deposit,BSBD,Active,09-06-2024,,1501551.85,7470984.37
829751487410,212529925289,ICIC017902,Current,Regular,Active,24-09-2021,,992696.71,1109783.43
942086836227,212529925289,ICIC017902,Salary,BSBD,Active,10-07-2021,,167604.99,932270.97
400259344738,326222842513,ICIC062033,Fixed Deposit,BSBD,Active,10-08-2017,,1653683.37,7451168.06
383877989403,839238758052,BARB016639,Current,Corporate,Active,31-03-2017,,375066.21,7015629.76
5651299695671,839238758052,BARB016639,Current,Regular,Active,07-01-2020,,4938702.18,6842660.33
9268298335539,317155324885,UTIB036835,Current,BSBD,Active,06-02-2017,,442460.97,10549040.76
93092043190741,428673862968,HDFC067833,Fixed Deposit,Basic,Active,29-10-2024,,1204864.89,1128671.34
34648628503864,428673862968,HDFC067833,Savings,Regular,Active,10-05-2023,,733997.12,4251240.92
61676304105,660953208900,SBIN077481,Savings,BSBD,Active,17-10-2017,,827586.7,1358760.92
915382364150,291309552036,BARB049690,Fixed Deposit,Corporate,Dormant,18-10-2023,19-01-2024,16325.7,1662.46
42690572999631,633719871799,HDFC042345,Salary,BSBD,Active,06-04-2022,,1281981.4,2588188.84
59567257476910,633719871799,HDFC042345,Current,BSBD,Active,05-06-2021,,389361.06,8654278.52
20802644988,254015553709,SBIN031662,Savings,Basic,Dormant,13-08-2022,01-02-2025,12790.56,79492.81
52331400369,254015553709,SBIN031662,Fixed Deposit,Premium,Active,22-06-2023,,1116170.37,705325.09
19684076287367,181345027939,BARB049430,Savings,BSBD,Active,12-03-2021,,515857.57,1103408.75
57325562483344,181345027939,BARB049430,Savings,Basic,Active,29-07-2019,,4546261.69,5965052.19
74704989654,220998868565,SBIN083133,Savings,Basic,Active,06-05-2024,,1912902.78,1243971.41
74082634707,696525278420,BKID013779,Savings,Regular,Active,13-11-2022,,355892.05,5376909.24
93455678225,877058601686,BKID058802,Savings,Regular,Active,12-08-2024,,3284527.68,3428406.0
810757873330,877058601686,BKID058802,Recurring Deposit,Basic,Active,04-05-2023,,839584.26,2625134.84
25997210684097,194091566628,CNRB096417,Current,Premium,Active,11-09-2024,,6127699.95,5895243.41
1213219986875,194091566628,CNRB096417,Savings,Regular,Active,10-09-2022,,445842.17,422074.76
8353965860344230,617596151496,PUNB034801,Current,Premium,Active,16-10-2023,,665517.84,4944617.16
6224210733263383,617596151496,PUNB034801,Salary,BSBD,Active,23-08-2024,,254081.82,12977535.7
1235455739800,101412056903,BKID041532,Savings,BSBD,Active,22-08-2021,,4590075.63,4779094.02
1369115621028,101412056903,BKID041532,Savings,Premium,Frozen,04-08-2019,,0.0,0.0
41005937098,632993753578,KKBK029314,Savings,BSBD,Active,03-04-2022,,1534748.26,1868388.56
676186126076,675954682427,ICIC031992,Fixed Deposit,Regular,Active,13-03-2022,,4861351.69,14772325.45
90562625737932,867959229683,HDFC089453,Recurring Deposit,BSBD,Active,28-03-2024,,129231.99,1724429.73
41047498945056,867959229683,HDFC089453,Savings,Regular,Active,10-04-2024,,4786772.85,4735409.33
32836689448892,140067190057,KKBK083925,Salary,Regular,Active,14-10-2021,,1904471.37,14398295.5
5542271003274,140067190057,KKBK083925,Savings,Basic,Active,13-04-2024,,2040936.9,14165804.71
85042960510,974429624438,BARB033608,Savings,Premium,Active,13-06-2020,,1746391.73,13513913.81
2884752399585,864849262846,KKBK030757,Savings,BSBD,Active,30-08-2016,,797805.94,1609886.82
87745040529,637103275115,BKID045303,Fixed Deposit,BSBD,Active,25-09-2024,,255414.95,1299715.97
76881259924,564120391551,BKID058214,Savings,BSBD,Closed,27-06-2022,,0.0,0.0
780992120058,175766044458,BKID068024,Salary,BSBD,Active,15-07-2023,,158968.72,5092564.44
634719062671,880773853128,ICIC017959,Recurring Deposit,Regular,Active,16-06-2024,,725549.73,1141327.81
587032259688,880773853128,ICIC017959,Savings,BSBD,Active,31-12-2024,,842886.42,1274860.63
4834203453199,878789684278,BKID081605,Salary,Regular,Active,04-11-2024,,214694.49,9751734.38
58571103587056,341603498757,KKBK077056,Salary,Regular,Active,04-05-2019,,1708889.41,2684392.57
979246958693,341603498757,KKBK077056,Current,Basic,Dormant,12-08-2019,03-08-2023,93689.39,0.0
81885730108,667633641240,CNRB091677,Fixed Deposit,Corporate,Active,24-08-2020,,8747185.62,9882936.5
34463597801,978754276183,BKID083180,Savings,Basic,Active,14-07-2024,,1784822.94,14224978.65
2274786017241,978754276183,BKID083180,Savings,Premium,Active,06-08-2024,,734814.67,1585129.89
47613651422908,966787265482,HDFC033239,Fixed Deposit,Basic,Active,23-08-2017,,7878093.36,7778367.5
57383746561302,966787265482,HDFC033239,Fixed Deposit,Regular,Active,07-08-2021,,1498238.8,1710556.47
81836408249,942509013108,IOBA076835,Fixed Deposit,Basic,Active,25-08-2022,,1968192.92,14311372.87
5493340737960,942509013108,IOBA076835,Current,Basic,Active,19-07-2024,,631971.98,2197021.64
92925433065472,573954954668,HDFC072326,Current,Regular,Active,06-01-2024,,2662306.94,3348618.23
61033616309421,573954954668,HDFC072326,Savings,BSBD,Active,27-05-2021,,1554767.5,8194060.54
77455627110,270414452522,IOBA044879,Savings,BSBD,Active,14-08-2023,,1839606.36,2397148.87
12127282963,965244894760,BARB065334,Savings,Premium,Frozen,30-10-2020,,0.0,0.0
2488494100149,641356694009,KKBK041918,Savings,Premium,Active,15-06-2023,,4525049.32,5000798.5
10485915060,830331641268,IOBA070397,Savings,BSBD,Active,05-10-2024,,674634.26,1912092.93
2698166255308,759547820188,CNRB069955,Salary,Basic,Active,02-09-2022,,2137744.71,3262891.17
64491738935,759547820188,CNRB069955,Savings,BSBD,Active,11-09-2023,,230108.58,2358011.25
67442889025,292227619522,IOBA038852,Fixed Deposit,Basic,Active,21-07-2023,,366668.39,400011.48
2001691779736,292227619522,IOBA038852,Savings,Regular,Active,31-12-2023,,440924.99,1058459.16
7724713708231,220301415905,KKBK045383,Savings,Basic,Active,05-01-2017,,4203366.82,3930788.7
9641912922821,726858788248,BKID033337,Recurring Deposit,BSBD,Active,03-12-2022,,1203676.07,2978536.4
77248610695130,726858788248,BKID033337,Savings,Basic,Active,28-09-2024,,2577581.56,2828590.14
55065790973074,120221060463,HDFC081857,Salary,Premium,Active,04-08-2021,,835771.41,8052893.49
23198271393097,945773060816,HDFC043241,Savings,Basic,Active,22-10-2021,,5197701.26,4378728.06
59537738136726,945773060816,HDFC043241,Savings,BSBD,Active,02-04-2021,,10246056.4,10413054.59
856843363702,165332010149,IOBA047684,Salary,Premium,Active,17-11-2024,,6395895.56,5752812.52
97411464167,695996693907,BARB078625,Savings,Basic,Active,02-04-2024,,4628851.53,5443099.38
544403703051,695996693907,BARB078625,Savings,Basic,Active,15-11-2023,,1700757.56,3329903.56
66726382725,124058958123,CNRB071801,Fixed Deposit,Basic,Active,08-07-2021,,610494.27,8261759.4
963835137935,234090435241,ICIC015218,Savings,BSBD,Active,28-04-2021,,1681894.43,8060950.33
11547383492,118112874655,BARB048955,Salary,BSBD,Active,07-11-2024,,6141225.03,6106842.97
696328454545,118112874655,BARB048955,Salary,BSBD,Active,16-03-2023,,549882.34,1884784.72
789179573904,752190323709,BKID014847,Fixed Deposit,Basic,Dormant,30-06-2023,24-04-2024,298076.83,2632.94
37445841953328,975591950663,CNRB049877,Current,Basic,Active,26-06-2024,,88129.8,239294.41
57298309224434,454487505812,HDFC041650,Salary,Premium,Active,23-04-2022,,653165.09,6974557.42
79291657353,245011679626,IOBA039258,Recurring Deposit,Basic,Active,22-09-2023,,3767682.81,3998241.19
2683135241980,169464176314,BARB069464,Fixed Deposit,Basic,Active,08-12-2024,,1484246.11,12612865.81
104902322227,110998554013,ICIC082046,Current,Basic,Active,22-07-2019,,1735010.79,11998752.09
914202109198,110998554013,ICIC082046,Savings,Premium,Dormant,22-12-2020,22-01-2024,0.0,0.0
923081311604,940058077580,ICIC057763,Current,Regular,Active,27-04-2018,,9730520.38,9673169.27
541510924331,940058077580,ICIC057763,Fixed Deposit,Corporate,Active,16-05-2020,,1809565.65,4975146.68
86497609619465,890351884575,HDFC085228,Recurring Deposit,Premium,Active,24-04-2019,,6853837.99,7372299.08
544778884007,774757202034,BARB080777,Salary,Basic,Active,04-04-2020,,4380558.32,4934189.51
9261036195644,964350672221,UTIB053567,Savings,Premium,Active,31-08-2022,,607845.34,14120938.07
9266994817159,964350672221,UTIB053567,Current,Premium,Active,12-11-2024,,682953.14,8592056.6
66587416004,695489235586,SBIN012314,Savings,Premium,Active,18-07-2024,,391836.25,817991.83
52675305159009,399766484702,HDFC076790,Current,Regular,Active,08-10-2016,,9009109.81,4422698.39
40041808516,848033437550,BARB069302,Savings,Premium,Active,07-10-2023,,3131433.29,3382995.65
79406409397,168045455390,CNRB037349,Savings,Premium,Active,05-04-2021,,1878590.8,1915149.03
9237252205311,379039425076,UTIB062454,Savings,Regular,Active,09-02-2022,,3838526.92,3269774.35
47834211175527,829681240208,HDFC056770,Current,Premium,Active,03-12-2021,,2079302.04,7069395.71
35336635450859,829681240208,HDFC056770,Salary,BSBD,Active,19-11-2023,,2880616.98,3409332.69
43751495573,272534596752,SBIN072556,Salary,BSBD,Dormant,29-06-2024,16-09-2024,27998.34,6219.57
34983759142,272534596752,SBIN072556,Savings,Premium,Active,11-12-2024,,34347.24,1793404.98
19327803571510,415869187897,IOBA043020,Recurring Deposit,Basic,Dormant,27-10-2023,19-04-2024,153800.05,3419.37
593328092099,415869187897,IOBA043020,Salary,Regular,Active,01-06-2021,,3779901.11,3407201.64
4801166920748,157965669871,BKID096970,Salary,Basic,Active,05-07-2023,,1178658.07,4812601.48
255132734021,157965669871,BKID096970,Savings,Regular,Frozen,06-02-2020,,0.0,0.0
4692813180864700,530196369638,PUNB096441,Current,Corporate,Active,29-06-2024,,8724271.43,25109032.21
900980507021,384750024402,CNRB010039,Salary,Premium,Active,10-06-2023,,2105111.26,3649850.39
65156751548,869059356944,KKBK027941,Savings,Premium,Active,25-01-2017,,2341215.84,9187748.17
54069076720,862712951237,IOBA013469,Recurring Deposit,Premium,Active,23-12-2024,,205670.88,8712940.47
816577260895,364516456565,BARB083200,Current,Premium,Active,19-12-2024,,3815674.38,3693021.47
9166451698523,549571171860,UTIB075364,Recurring Deposit,BSBD,Active,22-07-2023,,861280.09,936478.07
3983502633885582,485266718774,PUNB032451,Savings,Regular,Active,22-07-2018,,1172989.18,3086804.15
60364707515,367608007652,BKID057090,Fixed Deposit,Basic,Active,30-03-2020,,428319.56,7668773.54
870467422134,367608007652,BKID057090,Savings,BSBD,Dormant,03-07-2017,15-11-2019,0.0,32450.41
53679946182,265631092655,BKID076260,Savings,BSBD,Active,08-03-2024,,1932103.92,12417159.47
9272866668051,371026172969,UTIB079010,Savings,Regular,Active,29-05-2023,,7619283.56,7698756.24
69492208336908,591134560343,BKID020306,Fixed Deposit,BSBD,Active,11-12-2024,,561248.71,10276936.52
109375573515,202301239494,ICIC020856,Savings,Basic,Active,25-01-2024,,2624279.12,11541890.0
9129653548316,165771151520,UTIB094589,Salary,BSBD,Active,01-06-2024,,5232623.61,5817389.71
95899478933858,554743669945,BARB072808,Salary,Regular,Active,10-12-2024,,1699610.82,1663673.75
2552484134545,344017303540,KKBK089751,Current,BSBD,Active,05-09-2024,,500922.97,4242475.6
4260906813880,344017303540,KKBK089751,Savings,Regular,Active,05-07-2023,,5566267.22,5175741.38
18429254740,630179003095,SBIN021954,Current,Regular,Active,09-07-2024,,1902474.91,13530934.93
795509948753,434360418798,IOBA070116,Current,Corporate,Active,20-02-2022,,13473341.01,13146194.19
182614589145,505782310412,ICIC096056,Savings,Premium,Active,21-02-2023,,2192190.63,2536671.03
612782330695,505782310412,ICIC096056,Salary,Regular,Active,06-03-2024,,1384201.83,1667956.37
96542519888676,602809433983,HDFC076130,Salary,Basic,Active,04-09-2024,,406436.28,2305178.86
8714663552140003,251326456656,PUNB081833,NRO,Regular,Active,14-05-2022,,877991.53,2181998.86
8725711621739547,251326456656,PUNB081833,NRE,Premium,Active,11-12-2023,,1165593.09,1950979.39
64257935025527,217214687075,HDFC075983,Savings,BSBD,Active,13-08-2023,,451145.76,2180271.71
547125816860,440185792413,CNRB073414,Recurring Deposit,Regular,Active,10-06-2021,,2066485.32,2332655.7
676955481120,440185792413,CNRB073414,Fixed Deposit,Basic,Active,05-10-2022,,1468188.3,1103709.37
516623234129,887088415042,ICIC088254,Salary,Basic,Active,12-01-2024,,3863806.25,4544898.27
955566967376,887088415042,ICIC088254,Current,Regular,Active,17-02-2024,,1476557.49,2047829.97
111088888350,938022738940,IOBA042483,Current,Basic,Active,21-02-2016,,7353849.5,9248099.27
94592384042,456781873508,SBIN012027,Savings,Regular,Active,30-03-2024,,6065808.33,6851977.59
84879198374,456781873508,SBIN012027,Fixed Deposit,BSBD,Active,25-12-2024,,181432.31,2947886.03
885192260310,417729122157,ICIC089258,Salary,Basic,Active,01-08-2024,,4918574.54,4878658.93
30748510326232,104927052621,HDFC048925,Fixed Deposit,Regular,Active,16-06-2023,,5451386.95,11427720.11
9233083787801,491752972332,UTIB097055,Savings,Basic,Active,14-03-2022,,5790698.05,5695583.1
9237044188898,491752972332,UTIB097055,Savings,Premium,Active,11-11-2016,,8014796.24,9396907.12
6736254841438506,521617372679,PUNB035461,Recurring Deposit,Regular,Active,17-12-2021,,12523472.03,11390721.42
40141977488,898705532401,SBIN045798,Current,Basic,Active,15-03-2022,,1142172.65,1210725.02
46529516077,898705532401,SBIN045798,Savings,Regular,Active,30-07-2024,,320927.94,2037999.1
9135835395816,188105884132,UTIB033028,Savings,Regular,Active,27-07-2017,,1890037.68,2418974.16
9192963405992,188105884132,UTIB033028,Savings,Basic,Active,27-06-2022,,145778.23,3223222.96
9150150987454,571604192831,UTIB037524,Fixed Deposit,Corporate,Active,27-11-2024,,11616409.11,16219943.99
398952686133,442985591635,IOBA032757,Salary,Basic,Active,11-03-2024,,279516.58,10350208.28
9029336129647,442985591635,IOBA032757,Current,Premium,Active,03-08-2024,,4155057.59,5172177.36
79770633907,134673205902,SBIN039875,Savings,BSBD,Active,05-02-2018,,381462.02,4447487.38
72328050292,134673205902,SBIN039875,Savings,Regular,Active,09-04-2024,,582627.64,7382669.09
92268383711,184176283586,SBIN036270,Current,Basic,Active,18-03-2024,,10987016.37,10767037.48
604844098124,420905479479,BARB085150,Current,Corporate,Active,08-06-2015,,5806179.71,9237787.85
31529092625,420905479479,BARB085150,Current,Regular,Active,30-01-2022,,744461.11,4154822.06
9382775875458960,222437245868,PUNB093252,Recurring Deposit,Regular,Active,30-03-2022,,398120.36,11238783.56
9543241389835666,222437245868,PUNB093252,Savings,Basic,Dormant,23-01-2024,28-03-2024,21535.46,0.0
9277775340760,462918625800,UTIB050311,Fixed Deposit,Regular,Active,29-07-2024,,10306732.41,19562014.25
125181653500,465164426905,IOBA075110,Fixed Deposit,Premium,Active,07-11-2024,,11936597.82,11955685.35
88455498645833,465164426905,IOBA075110,NRO,Premium,Active,25-03-2024,,5963418.91,6757044.49
9179989146050,385126383999,UTIB044678,Current,Corporate,Active,13-12-2015,,6771146.8,12069502.09
920754219148,794015537271,BKID089551,Fixed Deposit,Regular,Active,21-07-2023,,6892166.01,8730689.1
5693785162072,794015537271,BKID089551,Current,Regular,Active,08-10-2020,,602950.84,19657159.62
66346112319319,453512066130,BARB016512,Current,Regular,Active,15-02-2022,,502315.06,186495.18
1952185465703,453512066130,BARB016512,Recurring Deposit,BSBD,Active,27-01-2021,,1487221.65,4547167.1
1264762147708,966064271303,KKBK052671,NRE,Regular,Active,26-05-2024,,538312.71,8631778.73
7386509865721,966064271303,KKBK052671,NRO,Premium,Active,01-09-2023,,442437.03,967252.51
941262374244,765696734966,ICIC083283,Recurring Deposit,Regular,Active,05-09-2020,,229645.36,3129454.15
2833959177029,117072050420,KKBK033787,Current,Regular,Active,30-07-2018,,7378119.52,8374500.61
