customer_cif,customer_name,customer_type,customer_entity_type,date_of_birth,father_spouse_name,nationality,citizenship,residency,tax_residency,pan,aadhaar,aadhaar_masked,identification_doc_no,mobile_number,email_id,address_individual,state,city,address_lat,address_lon,occupation_industry,annual_income,professional_experience_years,source_of_funds,_nri_country,customer_risk_score,pep_flag,hni_flag,minor_flag,non_face_to_face_flag,vkyc_flag,cif_creation_date,kyc_update_date,date_of_incorporation,place_of_incorporation,beneficial_owner_types,passive_nfe,address_registered_office,address_place_of_business,address_beneficial_owners,entity_identification_doc_no,cif_beneficial_owners,name_beneficial_owners
169464176314,Pradeep Patel,Individual,Individual,03-11-1964,Kiran Verma,Indian,Indian,Resident,India,HLNPV7868N,763734847393,XXXX-XXXX-7715,AADHAAR-4469XXXX8876,7617418910,pradeep.patel831@rediffmail.com,"183, Gandhi Nagar, Siliguri, West Bengal - 521641",West Bengal,Siliguri,17.026896,82.095042,Salaried - Government,202643,24,Agriculture Income,,Low,N,N,N,N,N,15-09-2015,20-04-2019,,,,,,,,,,
110998554013,Varun Pandey,Individual,Individual,13-09-1967,Naveen Pillai,Indian,Indian,Resident,India,FIIPT4742B,491259708792,XXXX-XXXX-2074,AADHAAR-6600XXXX5794,9858175168,varun.pandey752@outlook.com,"8, Station Road, Bengaluru, Karnataka - 580938",Karnataka,Bengaluru,12.961928,77.551298,Salaried - Government,3415357,31,Agriculture Income,,High,N,N,N,Y,N,08-01-2017,27-03-2018,,,,,,,,,,
940058077580,Pioneer Technologies,Non-Individual,Government Body,,,Indian,,Resident,India,IYHFD9017A,,,,7433541388,pioneer485@outlook.com,,Rajasthan,Jaipur,26.914008,75.798522,IT Services,215540449,,Trading Profits,,Low,N,N,N,N,N,26-07-2009,09-12-2018,08-07-2002,"Jaipur, Rajasthan",Shareholding > 25%,Y,"27 Corporate Park, Jaipur, Rajasthan - 478881","Plot 218, Industrial Area, Jaipur, Rajasthan","102, Residential Colony, Jaipur, Rajasthan",U45433XN2013PTC283068,551169659023,Aditya Mehta
890351884575,Sandeep Tiwari,Individual,Individual,09-08-1995,Gaurav Shah,Indian,Indian,Resident,India,CBXPS5847M,987375238394,XXXX-XXXX-6914,AADHAAR-3718XXXX3579,7404003814,sandeep.tiwari76@hotmail.com,"30, Nehru Place, Rohini, Delhi - 976914",Delhi,Rohini,24.41309,77.040693,Self-Employed - Professional,2419788,4,Family Support,,Medium,N,N,N,Y,N,27-03-2016,05-02-2022,,,,,,,,,,
774757202034,Pradeep Gupta,Individual,Individual,28-02-2000,Rajesh Singh,Indian,Indian,Resident,India,QDDPW4608B,271592319103,XXXX-XXXX-0188,AADHAAR-3269XXXX4963,6428303760,pradeep.gupta784@yahoo.co.in,"261, Ring Road, Pune, Maharashtra - 438858",Maharashtra,Pune,18.494082,73.892242,Business Owner,453639,36,Business Income,,Low,N,N,N,N,N,12-04-2015,08-08-2015,,,,,,,,,,
964350672221,Arjun Nair,Individual,Individual,30-07-1962,Varun Mehta,Indian,Indian,Resident,India,QPEPW8896H,937890092218,XXXX-XXXX-4214,AADHAAR-4981XXXX6664,9688672000,arjun.nair275@hotmail.com,"284, Station Road, Lucknow, Uttar Pradesh - 968328",Uttar Pradesh,Lucknow,26.858627,80.958452,Business Owner,541573,35,Salary,,Medium,N,N,N,Y,N,17-06-2020,03-03-2023,,,,,,,,,,
695489235586,Neha Mishra,Individual,Individual,29-05-1974,Kiran Iyer,Indian,Indian,Resident,India,YATPX5347Y,657948250499,XXXX-XXXX-6888,AADHAAR-8849XXXX5238,8270599235,neha.mishra570@rediffmail.com,"383, Gandhi Nagar, Hubli, Karnataka - 944297",Karnataka,Hubli,22.239277,79.590443,Business Owner,273249,28,Business Income,,Low,N,N,N,Y,Y,07-11-2023,09-03-2025,,,,,,,,,,
399766484702,National Industries,Non-Individual,Trust,,,Indian,,Resident,India,DBTJN3832X,,,,7780587030,national951@outlook.com,,Gujarat,Rajkot,18.20883,77.034643,Education,254150924,,Donations,,High,N,N,N,N,N,26-10-2015,30-03-2019,31-08-2008,"Rajkot, Gujarat",Senior Managing Official,N,"187 Corporate Park, Rajkot, Gujarat - 557989","Plot 484, Industrial Area, Rajkot, Gujarat","793, Residential Colony, Rajkot, Gujarat",U26917QF1996PTC451777,597194302986,Bhavna Bhat
848033437550,Pallavi Mukherjee,Individual,Individual,26-06-1995,Sanjay Banerjee,Indian,Indian,Resident,India,UVRPA5883I,825025906978,XXXX-XXXX-9953,AADHAAR-7196XXXX7758,8526815596,pallavi.mukherjee247@outlook.com,"239, Station Road, Chandigarh, Punjab - 610787",Punjab,Chandigarh,30.746566,76.772755,Salaried - Government,445560,20,Agriculture Income,,Low,N,N,N,N,N,08-10-2018,07-09-2021,,,,,,,,,,
168045455390,Ritu Verma,Individual,Individual,05-12-1994,Akash Patel,Indian,Indian,Resident,India,XGIPQ2585C,834674185013,XXXX-XXXX-9649,AADHAAR-9171XXXX5762,8888518620,ritu.verma222@yahoo.co.in,"408, Nehru Place, Kota, Rajasthan - 370847",Rajasthan,Kota,19.698928,75.753399,Consultant,904505,6,Family Support,,Medium,N,N,N,N,Y,31-10-2016,24-11-2017,,,,,,,,,,
379039425076,Shruti Mukherjee,Individual,Individual,25-06-1970,Nikhil Das,Indian,Indian,Resident,India,ILEPF1029U,640443563563,XXXX-XXXX-0822,AADHAAR-2401XXXX6641,8552336515,shruti.mukherjee313@yahoo.co.in,"349, Nehru Place, Bengaluru, Karnataka - 463096",Karnataka,Bengaluru,12.956294,77.586194,Salaried - Government,166084,20,Salary,,Low,N,N,N,N,N,18-08-2018,27-06-2022,,,,,,,,,,
829681240208,Sanjay Bhat,Individual,Individual,27-08-1982,Pranav Mishra,Indian,Indian,Resident,India,OYOPN4201Z,314972286588,XXXX-XXXX-7545,AADHAAR-4208XXXX9239,7626121326,sanjay.bhat718@hotmail.com,"254, Gandhi Nagar, Nashik, Maharashtra - 599481",Maharashtra,Nashik,20.085188,73.110381,Business Owner,120939,33,Family Support,,Low,N,N,N,N,N,30-10-2018,02-01-2019,,,,,,,,,,
272534596752,Meera Malhotra,Individual,Individual,13-05-1994,Ankit Singh,Indian,Indian,Resident,India,DOIPJ5743L,523254825228,XXXX-XXXX-0444,AADHAAR-7978XXXX4994,7343242563,meera.malhotra969@rediffmail.com,"280, Nehru Place, Kolkata, West Bengal - 515444",West Bengal,Kolkata,22.528222,88.347898,Student,101436,38,Pension,,Low,N,N,N,N,Y,12-06-2024,09-11-2024,,,,,,,,,,
415869187897,Suresh Iyer,Individual,Individual,29-05-1974,Manoj Singh,Indian,Indian,Resident,India,DUTPV4567S,683349256057,XXXX-XXXX-7838,AADHAAR-8267XXXX7737,7355629021,suresh.iyer304@outlook.com,"154, Station Road, Howrah, West Bengal - 510366",West Bengal,Howrah,23.387988,75.802457,Consultant,413509,30,Business Income,,Low,N,N,N,Y,N,02-09-2020,04-08-2022,,,,,,,,,,
157965669871,Lata Das,Individual,Individual,29-06-2006,Pradeep Chauhan,Indian,Indian,Resident,India,PGLPC3882O,686710341652,XXXX-XXXX-8538,AADHAAR-6304XXXX3956,8802298008,lata.das224@yahoo.co.in,"416, Gandhi Nagar, Mangaluru, Karnataka - 370079",Karnataka,Mangaluru,17.541611,77.915808,Salaried - IT,275520,20,Salary,,Low,N,N,N,Y,N,26-12-2019,30-08-2023,,,,,,,,,,
530196369638,Silver Solutions,Non-Individual,Trust,,,Indian,,Resident,India,MFGBI0870I,,,,9717571282,silver552@hotmail.com,,Odisha,Bhubaneswar,20.273219,85.84425,Financial Services,219843271,,Government Grant,,Low,N,N,N,N,N,08-06-2021,10-09-2021,15-06-2011,"Bhubaneswar, Odisha",Shareholding > 25%,N,"176 Corporate Park, Bhubaneswar, Odisha - 595179","Plot 142, Industrial Area, Bhubaneswar, Odisha","275, Residential Colony, Bhubaneswar, Odisha",U76366SP1999PTC896131,227703999289,Sneha Mishra
384750024402,Swati Mishra,Individual,Individual,06-09-1985,Kiran Bose,Indian,Indian,Resident,India,QEBPH0776Q,842874989100,XXXX-XXXX-0062,AADHAAR-3693XXXX5286,8611410183,swati.mishra304@outlook.com,"42, Station Road, Rohini, Delhi - 975217",Delhi,Rohini,19.353242,80.996108,Salaried - Government,2193322,33,Pension,,Medium,N,N,N,Y,N,17-03-2022,18-06-2023,,,,,,,,,,
869059356944,Lata Banerjee,Individual,Individual,25-04-1986,Ravi Yadav,Indian,Indian,Resident,India,DDXPA4354A,240245195644,XXXX-XXXX-1028,AADHAAR-3304XXXX6940,9466185251,lata.banerjee211@gmail.com,"487, Gandhi Nagar, Ahmedabad, Gujarat - 720620",Gujarat,Ahmedabad,22.995733,72.587908,Consultant,2860714,9,Salary,,High,N,N,N,N,N,08-08-2016,17-06-2019,,,,,,,,,,
862712951237,Arjun Mishra,Individual,Individual,11-06-1996,Rohan Kapoor,Indian,Indian,Resident,India,DJNPV7615R,391532238940,XXXX-XXXX-6121,AADHAAR-3206XXXX5842,9123526133,arjun.mishra421@rediffmail.com,"84, NH Highway, Hyderabad, Telangana - 459292",Telangana,Hyderabad,17.411555,78.519759,Lawyer,155087,5,Family Support,,Low,N,N,N,Y,N,07-11-2021,04-04-2023,,,,,,,,,,
364516456565,Meera Bose,Individual,Individual,09-01-2000,Kiran Bhat,Indian,Indian,Resident,India,KPNPL5928N,393113486764,XXXX-XXXX-9261,AADHAAR-2359XXXX0044,9854477450,meera.bose624@gmail.com,"184, Gandhi Nagar, Thrissur, Kerala - 704217",Kerala,Thrissur,21.641893,79.056138,Student,202717,16,Rental Income,,Low,N,N,N,N,N,08-03-2024,13-10-2024,,,,,,,,,,
549571171860,Tanvi Gupta,Individual,Individual,25-11-1974,Kiran Reddy,Indian,Indian,Resident,India,OAVPA3381P,943849394351,XXXX-XXXX-4266,AADHAAR-6799XXXX5189,8994877032,tanvi.gupta291@outlook.com,"451, Gandhi Nagar, Hyderabad, Telangana - 377347",Telangana,Hyderabad,17.420727,78.500429,Self-Employed - Professional,2124002,26,Pension,,Medium,N,N,N,Y,N,27-09-2021,09-11-2023,,,,,,,,,,
485266718774,Akash Bose,Individual,Individual,19-09-1975,Rahul Reddy,Indian,Indian,Resident,India,ABTPI2008P,458265356177,XXXX-XXXX-0329,AADHAAR-7300XXXX6991,9431993761,akash.bose667@yahoo.co.in,"337, Station Road, Rourkela, Odisha - 986734",Odisha,Rourkela,23.710809,80.423133,Self-Employed - Professional,283127,11,Business Income,,Low,N,N,N,N,N,28-06-2018,10-10-2024,,,,,,,,,,
367608007652,Deepak Banerjee,Individual,Individual,12-11-1977,Kiran Pandey,Indian,Indian,Resident,India,APYPR8537M,233932219507,XXXX-XXXX-3042,AADHAAR-3582XXXX9732,8744302292,deepak.banerjee213@rediffmail.com,"181, Ring Road, Jodhpur, Rajasthan - 323978",Rajasthan,Jodhpur,21.80631,76.899667,Self-Employed - Retail,482100,19,Pension,,Low,N,N,N,N,N,28-03-2017,07-04-2018,,,,,,,,,,
265631092655,Rashmi Malhotra,Individual,Individual,26-08-1996,Naveen Yadav,Indian,Indian,Resident,India,FJEPS8613Q,953666453191,XXXX-XXXX-6914,AADHAAR-7159XXXX1040,8089260580,rashmi.malhotra997@yahoo.co.in,"498, Ring Road, Kochi, Kerala - 153556",Kerala,Kochi,9.911719,76.257862,Self-Employed - Retail,1565133,3,Investment Returns,,Medium,N,N,N,N,N,04-06-2023,12-02-2025,,,,,,,,,,
371026172969,Meera Pillai,Individual,Individual,21-02-1989,Tushar Nair,Indian,Indian,Resident,India,RQZPI9129V,713458061410,XXXX-XXXX-0551,AADHAAR-2299XXXX4228,8353110496,meera.pillai274@yahoo.co.in,"354, NH Highway, Saket, Delhi - 893366",Delhi,Saket,22.658014,73.637335,Self-Employed - Professional,329117,21,Agriculture Income,,Low,N,N,N,Y,Y,04-03-2019,05-10-2019,,,,,,,,,,
591134560343,Vandana Sen,Individual,Individual,31-12-2000,Manoj Chatterjee,Indian,Indian,Resident,India,PZPPZ1816B,728207897236,XXXX-XXXX-7224,AADHAAR-4107XXXX7719,7548008346,vandana.sen989@outlook.com,"13, Park Street, Nagpur, Maharashtra - 271060",Maharashtra,Nagpur,23.525084,74.076896,Salaried - Banking,4135760,22,Salary,,High,N,N,N,N,Y,13-07-2020,08-08-2022,,,,,,,,,,
202301239494,Kavita Gupta,Individual,Individual,22-12-1979,Sanjay Agarwal,Indian,Indian,Resident,India,KSGPF0804L,926131722879,XXXX-XXXX-8513,AADHAAR-3636XXXX4574,6978058229,kavita.gupta400@gmail.com,"258, MG Road, Nagpur, Maharashtra - 661878",Maharashtra,Nagpur,21.602116,75.154659,Lawyer,1549510,12,Business Income,,High,N,N,N,N,N,09-01-2024,03-08-2024,,,,,,,,,,
165771151520,Jyoti Mehta,Individual,Individual,23-12-1989,Rahul Chatterjee,Indian,Indian,Resident,India,TOVPO6802F,955734454172,XXXX-XXXX-5245,AADHAAR-8729XXXX6628,8797293705,jyoti.mehta328@yahoo.co.in,"480, Park Street, Howrah, West Bengal - 539011",West Bengal,Howrah,15.803516,73.610238,Business Owner,248214,22,Business Income,,Low,N,N,N,N,N,04-03-2024,30-08-2024,,,,,,,,,,
554743669945,Jyoti Mishra,Individual,Individual,06-06-1962,Pranav Joshi,Indian,Indian,Resident,India,GFTPI7722D,436723722099,XXXX-XXXX-4899,AADHAAR-2186XXXX1965,6867364631,jyoti.mishra554@outlook.com,"497, Park Street, Salem, Tamil Nadu - 630072",Tamil Nadu,Salem,17.236555,75.337969,Doctor,434567,7,Pension,,Low,N,N,N,N,N,04-06-2024,06-02-2025,,,,,,,,,,
344017303540,Meera Reddy,Individual,Individual,27-03-1960,Sandeep Patel,Indian,Indian,Resident,India,KKCPI6266D,436317261682,XXXX-XXXX-4344,AADHAAR-8348XXXX9187,9718142739,meera.reddy42@outlook.com,"178, Nehru Place, Hubli, Karnataka - 192400",Karnataka,Hubli,18.168563,79.094707,Self-Employed - Retail,948299,30,Family Support,,Medium,N,N,N,N,N,06-11-2021,12-07-2023,,,,,,,,,,
630179003095,Geeta Bhat,Individual,Individual,20-09-1988,Arjun Reddy,Indian,Indian,Resident,India,NTUPU1519A,600497513517,XXXX-XXXX-8066,AADHAAR-8060XXXX3763,8786506735,geeta.bhat414@outlook.com,"250, Station Road, Cuttack, Odisha - 272745",Odisha,Cuttack,18.991826,73.102204,Self-Employed - Professional,383419,23,Investment Returns,,Low,N,N,N,N,N,15-01-2024,29-06-2024,,,,,,,,,,
434360418798,Star Group,Non-Individual,Partnership,,,Indian,,Resident,India,COQGC5683L,,,,6411275425,star425@rediffmail.com,,Gujarat,Rajkot,22.598932,77.199107,IT Services,95098101,,Government Grant,,Medium,N,N,N,Y,N,10-04-2020,26-01-2021,20-09-2019,"Rajkot, Gujarat",Control through other means,N,"31 Corporate Park, Rajkot, Gujarat - 581263","Plot 441, Industrial Area, Rajkot, Gujarat","763, Residential Colony, Rajkot, Gujarat",U43681KH2020PTC347685,951886752274,Tanvi Chauhan
505782310412,Meera Joshi,Individual,Individual,23-07-1995,Ashish Chauhan,Indian,Indian,Resident,India,PUHPE7481S,387331393619,XXXX-XXXX-0968,AADHAAR-2539XXXX2726,8223774658,meera.joshi756@rediffmail.com,"401, Nehru Place, Hubli, Karnataka - 354515",Karnataka,Hubli,16.198605,79.789885,Doctor,477299,38,Business Income,,Low,N,N,N,N,N,13-08-2018,16-08-2023,,,,,,,,,,
602809433983,Harsh Tiwari,Individual,Individual,28-02-1968,Suresh Das,Indian,Indian,Resident,India,HQCPW2494P,407365548268,XXXX-XXXX-2931,AADHAAR-8743XXXX0859,7203625642,harsh.tiwari577@gmail.com,"114, Nehru Place, Thiruvananthapuram, Kerala - 502539",Kerala,Thiruvananthapuram,23.067071,73.658079,Self-Employed - Retail,2283779,33,Investment Returns,,High,Y,N,N,N,Y,03-05-2024,04-03-2025,,,,,,,,,,
251326456656,Shweta Kumar,Individual,Individual,11-01-1986,Kiran Kumar,Indian,Dual - Indian/OM,NRI,Other,MATPC4514O,879033587420,XXXX-XXXX-1624,AADHAAR-7282XXXX0754,9006204220,shweta.kumar957@hotmail.com,"119, NH Highway, Gwalior, Madhya Pradesh - 443590",Madhya Pradesh,Gwalior,17.33504,77.473438,Lawyer,480395,0,Foreign Employment,OM,Low,N,N,N,N,Y,09-11-2016,16-10-2022,,,,,,,,,,
217214687075,Yash Patel,Individual,Individual,23-05-1995,Pradeep Chauhan,Indian,Indian,Resident,India,GIFPZ9887U,836151650468,XXXX-XXXX-3277,AADHAAR-4916XXXX1338,9817566136,yash.patel395@rediffmail.com,"52, Nehru Place, Bengaluru, Karnataka - 961690",Karnataka,Bengaluru,12.983057,77.618674,Student,1254747,7,Salary,,Medium,N,N,N,N,N,19-07-2022,12-09-2023,,,,,,,,,,
440185792413,Anjali Iyer,Individual,Individual,22-02-1982,Ashish Agarwal,Indian,Indian,Resident,India,OTHPO3873Z,441643660608,XXXX-XXXX-1856,AADHAAR-3672XXXX3310,8193740529,anjali.iyer144@rediffmail.com,"421, NH Highway, Kota, Rajasthan - 982442",Rajasthan,Kota,17.068844,78.721211,Salaried - Government,1768460,10,Agriculture Income,,Medium,N,N,N,Y,Y,23-11-2020,27-09-2022,,,,,,,,,,
887088415042,Ashish Mishra,Individual,Individual,28-05-1983,Tushar Bhat,Indian,Indian,Resident,India,MIDPQ0328E,232144216943,XXXX-XXXX-2543,AADHAAR-9907XXXX8454,9186814152,ashish.mishra764@yahoo.co.in,"200, Station Road, Thrissur, Kerala - 215595",Kerala,Thrissur,16.911051,80.887668,Lawyer,393959,12,Investment Returns,,Low,N,N,N,N,Y,18-01-2021,16-08-2023,,,,,,,,,,
938022738940,Tushar Mishra,Individual,Individual,11-08-1974,Deepak Mishra,Indian,Indian,Resident,India,CMXPS6213X,473973502654,XXXX-XXXX-8620,AADHAAR-4125XXXX7144,7714275142,tushar.mishra575@rediffmail.com,"282, Park Street, Chennai, Tamil Nadu - 856289",Tamil Nadu,Chennai,13.075361,80.25557,Salaried - IT,89976532,6,Rental Income,,Medium,N,Y,N,N,N,18-08-2015,07-08-2017,,,,,,,,,,
456781873508,Varun Kapoor,Individual,Individual,07-01-1970,Varun Pandey,Indian,Indian,Resident,India,YLUPR9754L,336264272333,XXXX-XXXX-3556,AADHAAR-3966XXXX1309,6714954829,varun.kapoor370@gmail.com,"60, Nehru Place, Durgapur, West Bengal - 107157",West Bengal,Durgapur,25.332633,76.030597,Self-Employed - Retail,4235901,19,Agriculture Income,,High,Y,N,N,Y,N,01-12-2020,21-01-2024,,,,,,,,,,
417729122157,Meera Joshi,Individual,Individual,29-01-1988,Mohit Reddy,Indian,Indian,Resident,India,FUFPA1328H,971957075589,XXXX-XXXX-5757,AADHAAR-9266XXXX5997,6859754436,meera.joshi551@rediffmail.com,"434, Nehru Place, Faridabad, Haryana - 959066",Haryana,Faridabad,17.641305,79.805829,Self-Employed - Professional,267848,17,Agriculture Income,,Low,N,N,N,Y,Y,10-11-2023,25-10-2024,,,,,,,,,,
104927052621,Diamond Enterprises,Non-Individual,HUF,,,Indian,,Resident,India,FIUGC2612P,,,,9230620249,diamond371@rediffmail.com,,Bihar,Gaya,17.66866,80.136752,Construction,483484671,,Government Grant,,Low,N,N,N,N,N,08-11-2004,17-02-2011,07-06-1995,"Gaya, Bihar",Shareholding > 25%,N,"86 Corporate Park, Gaya, Bihar - 926220","Plot 87, Industrial Area, Gaya, Bihar","441, Residential Colony, Gaya, Bihar",U35087AU1996PTC181390,449491690577,Priya Kapoor
491752972332,Varun Iyer,Individual,Individual,01-11-1996,Varun Bose,Indian,Indian,Resident,India,GHLPN6335N,801697981458,XXXX-XXXX-4693,AADHAAR-8197XXXX4492,9170731960,varun.iyer63@yahoo.co.in,"215, Nehru Place, Gaya, Bihar - 504141",Bihar,Gaya,16.150286,80.230707,Freelancer,2449907,0,Rental Income,,Medium,N,N,N,Y,N,11-06-2016,28-04-2017,,,,,,,,,,
521617372679,Sonal Singh,Individual,Individual,06-05-1966,Rajesh Malhotra,Indian,Indian,Resident,India,NFOPT2848O,993245137534,XXXX-XXXX-1681,AADHAAR-9023XXXX0222,7601025032,sonal.singh395@yahoo.co.in,"296, Gandhi Nagar, Durgapur, West Bengal - 248601",West Bengal,Durgapur,23.019694,79.059037,Agriculture,1937501,11,Pension,,Medium,N,N,N,N,N,13-03-2021,02-07-2023,,,,,,,,,,
898705532401,Naveen Chauhan,Individual,Individual,19-08-1964,Gaurav Rao,Indian,Indian,Resident,India,RLOPF9278Z,660653852608,XXXX-XXXX-8248,AADHAAR-3876XXXX5606,7401206262,naveen.chauhan324@yahoo.co.in,"397, Nehru Place, Jabalpur, Madhya Pradesh - 806470",Madhya Pradesh,Jabalpur,23.369375,78.483328,Salaried - Government,1420810,22,Rental Income,,Medium,N,N,N,N,Y,22-10-2021,05-01-2023,,,,,,,,,,
188105884132,Anil Chatterjee,Individual,Individual,30-10-2013,Sanjay Chauhan,Indian,Indian,Resident,India,QSGPK8852H,313487979785,XXXX-XXXX-9626,AADHAAR-6781XXXX8495,6804914475,anil.chatterjee301@yahoo.co.in,"441, Park Street, Rourkela, Odisha - 745487",Odisha,Rourkela,19.464857,80.518539,Lawyer,33290779,0,Agriculture Income,,Medium,N,Y,Y,N,N,09-04-2016,16-11-2022,,,,,,,,,,
571604192831,Diamond Group,Non-Individual,Trust,,,Indian,,Resident,India,NDVHV2848R,,,,9254810163,diamond861@gmail.com,,Karnataka,Hubli,17.916752,77.916484,Import/Export,395426577,,Government Grant,,Medium,N,N,N,N,N,12-10-2023,17-11-2023,19-11-1996,"Hubli, Karnataka",Control through other means,N,"16 Corporate Park, Hubli, Karnataka - 676572","Plot 41, Industrial Area, Hubli, Karnataka","657, Residential Colony, Hubli, Karnataka",U68182FJ1997PTC875256,356507185049,Rekha Bose
442985591635,Kiran Bose,Individual,Individual,03-05-1993,Rohan Banerjee,Indian,Indian,Resident,India,UUZPQ6661C,744892056139,XXXX-XXXX-7881,AADHAAR-4327XXXX9485,9818435400,kiran.bose224@gmail.com,"44, Ring Road, Mumbai, Maharashtra - 950020",Maharashtra,Mumbai,19.123773,72.838937,Self-Employed - Professional,179799,0,Investment Returns,,Low,N,N,N,Y,N,01-03-2023,26-03-2023,,,,,,,,,,
134673205902,Komal Bhat,Individual,Individual,29-03-2004,Rohan Shah,Indian,Indian,Resident,India,MOWPB7222B,424119782558,XXXX-XXXX-9057,AADHAAR-4333XXXX1505,7843540429,komal.bhat286@rediffmail.com,"185, Gandhi Nagar, Jalandhar, Punjab - 960075",Punjab,Jalandhar,19.58283,74.008988,Student,1398949,8,Business Income,,Medium,N,N,N,Y,N,19-01-2015,27-08-2019,,,,,,,,,,
184176283586,Tushar Iyer,Individual,Individual,06-10-1970,Aditya Das,Indian,Indian,Resident,India,NCAPS6839S,821203875371,XXXX-XXXX-1241,AADHAAR-6895XXXX5395,8282165355,tushar.iyer604@yahoo.co.in,"8, Park Street, Gaya, Bihar - 741636",Bihar,Gaya,19.352792,81.594264,Freelancer,475093,23,Rental Income,,Low,N,N,N,N,Y,06-07-2023,07-09-2024,,,,,,,,,,
420905479479,Global Services,Non-Individual,HUF,,,Indian,,Resident,India,OABJT7597W,,,,6246928203,global267@outlook.com,,Haryana,Faridabad,24.369509,78.166345,Trading,300456665,,Government Grant,,Low,N,N,N,N,N,06-06-2008,20-06-2013,23-04-1990,"Faridabad, Haryana",Control through other means,Y,"174 Corporate Park, Faridabad, Haryana - 632156","Plot 455, Industrial Area, Faridabad, Haryana","460, Residential Colony, Faridabad, Haryana",U25928FM2019PTC932067,579355305652,Rohan Chauhan
222437245868,Pranav Gupta,Individual,Individual,29-03-2008,Vivek Patel,Indian,Indian,Resident,India,GQRPP9477M,588109287144,XXXX-XXXX-1334,AADHAAR-6925XXXX1962,9957747908,pranav.gupta938@outlook.com,"498, Ring Road, Bengaluru, Karnataka - 703197",Karnataka,Bengaluru,12.939688,77.609788,Self-Employed - Professional,277313,0,Salary,,Low,N,N,Y,N,N,04-12-2019,15-10-2024,,,,,,,,,,
462918625800,Royal Logistics,Non-Individual,Trust,,,Indian,,Resident,India,IMGGP5517Q,,,,9061775394,royal331@rediffmail.com,,Kerala,Thrissur,16.468341,73.615322,Textiles,288653168,,Trading Profits,,Low,N,N,N,N,N,04-06-2020,25-04-2023,18-05-2001,"Thrissur, Kerala",Senior Managing Official,N,"87 Corporate Park, Thrissur, Kerala - 655770","Plot 252, Industrial Area, Thrissur, Kerala","588, Residential Colony, Thrissur, Kerala",U31424HF2018PTC392598,170104305812,Priya Chatterjee
465164426905,Tushar Gupta,Individual,Individual,23-06-1979,Naveen Pandey,Indian,Indian,NRI,Other,LKTPP3122A,519354497092,XXXX-XXXX-7742,AADHAAR-5366XXXX9143,6827416214,tushar.gupta866@gmail.com,"43, Gandhi Nagar, Nizamabad, Telangana - 982555",Telangana,Nizamabad,18.579609,78.739003,Retired,2212722,8,Overseas Business,BH,Medium,N,N,N,Y,N,27-11-2023,20-09-2024,,,,,,,,,,
385126383999,Silver Logistics,Non-Individual,LLP,,,Indian,,Resident,India,OEAGK6316F,,,,7915766921,silver377@yahoo.co.in,,Delhi,Rohini,22.123962,82.797683,Healthcare,434908269,,Government Grant,,High,N,N,N,N,N,13-03-2000,26-11-2003,04-04-1999,"Rohini, Delhi",Shareholding > 25%,N,"54 Corporate Park, Rohini, Delhi - 129903","Plot 269, Industrial Area, Rohini, Delhi","902, Residential Colony, Rohini, Delhi",U87855FC2022PTC628584,669731435892,Lata Banerjee
794015537271,Silver Technologies,Non-Individual,LLP,,,Indian,,Resident,India,QUUJM6283K,,,,9534137890,silver117@rediffmail.com,,Odisha,Puri,21.935566,74.51934,Textiles,54022249,,Government Grant,,Low,N,N,N,N,N,06-07-2020,18-07-2023,19-12-2018,"Puri, Odisha",Control through other means,N,"145 Corporate Park, Puri, Odisha - 214175","Plot 310, Industrial Area, Puri, Odisha","595, Residential Colony, Puri, Odisha",U99958WI2005PTC827252,638687879936,Rohan Mishra
453512066130,Kavita Tiwari,Individual,Individual,02-10-1989,Gaurav Sen,Indian,Indian,Resident,India,ZRAPJ4949L,337935319710,XXXX-XXXX-4983,AADHAAR-9484XXXX0485,9816320245,kavita.tiwari176@hotmail.com,"345, Ring Road, Kota, Rajasthan - 204192",Rajasthan,Kota,17.06386,74.860383,Freelancer,2209145,26,Agriculture Income,,Medium,N,N,N,Y,N,08-07-2017,13-10-2024,,,,,,,,,,
